tasknum,tsktknm,tskstfas,tskactcd,tskclass,tskrqact,tskrspn,tskdassn,tskdtc,tskddue,tskdcls,tskstown,tskstat,tskownts,tskclstm,tskadusr,tskadtm,tskmdusr,tskmdtm,tsactive,tsspare1,tsspare2,tsspare3,tsread1,tsread,tskorder,tssys
2094805D7,2094805,APPEALS,VBA05,ACTIVE,Vel placeat nam illo vitae impedit amet maiores.,Asperiores excepturi corrupti reprehenderit.,2013-01-22,60,2013-03-23,2016-06-14,RO13,C,,,RO13,2013-01-22,RO13,2016-06-14,,,,,,,,
2094805D8,2094805,APPEALS,VBA07,ACTIVE,Vel placeat nam illo vitae impedit amet maiores.,Asperiores excepturi corrupti reprehenderit.,2016-02-16,10,2016-02-26,2016-06-14,RO13,C,,,RO13,2016-02-16,RO13,2016-06-14,,,,,,,,
2094805D9,2094805,APPEALS,VBA07,ACTIVE,Vel placeat nam illo vitae impedit amet maiores.,Asperiores excepturi corrupti reprehenderit.,2016-08-29,5,2016-09-03,2016-12-01,RO13,C,,,RO13,2016-08-29,RO19,2016-12-01,,,,,,,,
2096907D1,2096907,PULL,VBA31,ACTIVE,Aut temporibus non sit eum.,Vero molestiae eum voluptas.,2009-06-01,60,2009-07-31,2009-06-01,RO44,C,,,RO44,2009-06-01,,,,,,,,,,
2096907D10,2096907,216DEV,VBA01,ACTIVE,Aut temporibus non sit eum.,Vero molestiae eum voluptas.,2013-02-28,90,2013-05-29,2013-05-31,RO44,C,,,RO44,2013-02-28,RO44,2013-05-31,,,,,,,,
2096907D11,2096907,216SOC,VBA42,ACTIVE,Aut temporibus non sit eum.,Vero molestiae eum voluptas.,2013-05-31,30,2013-06-30,2013-06-04,RO44,C,,,RO44,2013-05-31,RO44,2013-06-04,,,,,,,,
2096907D12,2096907,216CERT,VBA40,ACTIVE,Aut temporibus non sit eum.,Vero molestiae eum voluptas.,2013-07-19,180,2014-01-15,2014-05-22,RO44,C,,,RO44,2013-07-19,RO44,2014-05-22,,,,,,,,
2096907D13,2096907,216SSO,VBA42,ACTIVE,Aut temporibus non sit eum.,Vero molestiae eum voluptas.,2014-05-22,90,2014-08-20,2014-07-28,RO44,C,,,RO44,2014-05-22,RO44,2014-07-28,,,,,,,,
2096907D14,2096907,CDVA,VBA07,ACTIVE,Aut temporibus non sit eum.,Vero molestiae eum voluptas.,2014-07-28,8,2014-08-05,2014-08-05,RO44,C,,,RO44,2014-07-28,RO44,2014-08-05,,,,,,,,
2096907D15,2096907,CDVA,VBA07,ACTIVE,Aut temporibus non sit eum.,Vero molestiae eum voluptas.,2014-08-05,5,2014-08-10,2014-08-11,RO44,C,,,RO44,2014-08-05,RO44,2014-08-11,,,,,,,,
2096907D16,2096907,SRENNER,A,ACTIVE,Aut temporibus non sit eum.,Vero molestiae eum voluptas.,2017-05-03,79,2017-07-21,2017-07-26,SRENNER,C,,,SRENNER,2017-05-03,SRENNER,2017-07-26,,,,,,,,
2096907D2,2096907,216SOC,VBA17,ACTIVE,Aut temporibus non sit eum.,Vero molestiae eum voluptas.,2009-07-01,60,2009-08-30,2009-07-01,RO44,C,,,RO44,2009-07-01,RO44,2009-07-01,,,,,,,,
2096907D3,2096907,RO46,VBA99,CLOSED,Aut temporibus non sit eum.,Vero molestiae eum voluptas.,2009-08-24,1,2009-08-24,2009-08-24,RO46,C,,,,,,,,,,,,,,
2096907D4,2096907,RO344,VBA30,ACTIVE,Aut temporibus non sit eum.,Vero molestiae eum voluptas.,2009-08-24,30,2009-09-23,2009-10-02,RO46,C,,,RO46,2009-08-24,RO44,2009-10-02,,,,,,,,
2096907D5,2096907,216 ,VBA01,ACTIVE,Aut temporibus non sit eum.,Vero molestiae eum voluptas.,2009-10-02,45,2009-11-16,2009-12-11,RO44,C,,,RO44,2009-10-02,RO44,2009-12-11,,,,,,,,
2096907D6,2096907,A.A,VBA17,ACTIVE,Aut temporibus non sit eum.,Vero molestiae eum voluptas.,2011-05-16,60,2011-07-15,2012-06-27,RO44,C,,,RO44,2011-05-16,RO44,2012-06-27,,,,,,,,
2096907D7,2096907,216,VBA01,ACTIVE,Aut temporibus non sit eum.,Vero molestiae eum voluptas.,2012-06-27,30,2012-07-27,2012-07-16,RO44,C,,,RO44,2012-06-27,RO44,2012-07-16,,,,,,,,
2096907D8,2096907,216,VBA01,ACTIVE,Aut temporibus non sit eum.,Vero molestiae eum voluptas.,2012-07-16,30,2012-08-15,2012-11-23,RO44,C,,,RO44,2012-07-16,RO44,2012-11-23,,,,,,,,
2096907D9,2096907,216SOC,VBA42,ACTIVE,Aut temporibus non sit eum.,Vero molestiae eum voluptas.,2012-11-23,105,2013-03-08,2013-02-28,RO44,C,,,RO44,2012-11-23,RO44,2013-02-28,,,,,,,,
2110381D1,2110381,218N,VBA30,ACTIVE,Qui mollitia praesentium vel ea occaecati corporis.,Unde dolor itaque cumque consectetur.,2011-04-05,30,2011-05-05,2011-05-06,RO43,C,,,RO43,2011-04-05,RO43,2011-05-06,,,,,,,,
2110381D2,2110381,RENO,VBA01,ACTIVE,Qui mollitia praesentium vel ea occaecati corporis.,Unde dolor itaque cumque consectetur.,2011-05-06,60,2011-07-05,2011-09-08,RO43,C,,,RO43,2011-05-06,RO43,2011-09-08,,,,,,,,
2110381D3,2110381,CDVA,VBA07,ACTIVE,Qui mollitia praesentium vel ea occaecati corporis.,Unde dolor itaque cumque consectetur.,2012-10-15,21,2012-11-05,2012-11-19,RO43,C,,,RO43,2012-10-15,RO43,2012-11-19,,,,,,,,
2110381D4,2110381,APLJS,VBA43,ACTIVE,Qui mollitia praesentium vel ea occaecati corporis.,Unde dolor itaque cumque consectetur.,2012-11-19,30,2012-12-19,2012-12-19,RO43,C,,,RO43,2012-11-19,RO43,2012-12-19,,,,,,,,
2110381D5,2110381,LSPORER,OTH,ACTIVE,Qui mollitia praesentium vel ea occaecati corporis.,Unde dolor itaque cumque consectetur.,2017-11-30,30,2017-12-30,,LSPORER,P,,,LSPORER,2017-11-30,,,,,,,,,,
2117094D1,2117094,CURE LETTER,VBA38,ACTIVE,Illum quibusdam molestiae doloremque omnis odit.,,2009-07-13,60,2009-09-11,2009-07-13,RO44,C,,,RO44,2009-07-13,RO44,2009-07-13,,,,,,,,
2117094D10,2117094,VSR,VBA30,ACTIVE,Illum quibusdam molestiae doloremque omnis odit.,,2013-10-25,30,2013-11-24,2013-12-27,RO77,C,,,RO77,2013-10-25,RO77,2013-12-27,,,,,,,,
2117094D11,2117094,APFILE,VBA08,ACTIVE,Illum quibusdam molestiae doloremque omnis odit.,,2014-02-05,30,2014-03-07,2014-03-10,RO77,C,,,RO77,2014-02-05,RO77,2014-03-10,,,,,,,,
2117094D12,2117094,RVSR,VBA30,ACTIVE,Illum quibusdam molestiae doloremque omnis odit.,,2013-12-27,30,2014-01-26,2014-02-05,RO77,C,,,RO77,2013-12-27,RO77,2014-02-05,,,,,,,,
2117094D13,2117094,RVSR,VBA30,ACTIVE,Illum quibusdam molestiae doloremque omnis odit.,,2014-03-10,30,2014-04-09,2014-03-11,RO77,C,,,RO77,2014-03-10,RO77,2014-03-11,,,,,,,,
2117094D14,2117094,646,VBA07,ACTIVE,Illum quibusdam molestiae doloremque omnis odit.,,2014-03-11,21,2014-04-01,2014-06-05,RO77,C,,,RO77,2014-03-11,RO77,2014-06-05,,,,,,,,
2117094D15,2117094,CA,VBA43,ACTIVE,Illum quibusdam molestiae doloremque omnis odit.,,2014-03-11,30,2014-04-10,2014-07-10,RO77,C,,,RO77,2014-06-04,RO77,2014-07-10,,,,,,,,
2117094D16,2117094,TBRDY,VBA15,ACTIVE,Illum quibusdam molestiae doloremque omnis odit.,,2014-07-10,365,2015-07-10,2014-09-11,RO77,C,,,RO77,2014-07-10,RO77,2014-09-11,,,,,,,,
2117094D2,2117094,216ELC,VBA35,ACTIVE,Illum quibusdam molestiae doloremque omnis odit.,,2009-07-13,60,2009-09-11,2009-09-22,RO44,C,,,RO44,2009-07-13,RO44,2009-09-22,,,,,,,,
2117094D3,2117094,216SOC,VBA17,ACTIVE,Illum quibusdam molestiae doloremque omnis odit.,,2009-09-23,60,2009-11-22,2009-09-23,RO44,C,,,RO44,2009-09-23,,,,,,,,,,
2117094D4,2117094,216DEV,VBA01,ACTIVE,Illum quibusdam molestiae doloremque omnis odit.,,2012-04-04,400,2013-05-09,2013-04-02,RO44,C,,,RO44,2012-04-04,RO44,2013-04-02,,,,,,,,
2117094D5,2117094,SOC,VBA17,ACTIVE,Illum quibusdam molestiae doloremque omnis odit.,,2013-04-09,60,2013-06-08,2013-06-07,RO77,C,,,RO77,2013-06-12,RO77,2013-06-12,,,,,,,,
2117094D6,2117094,CERTRVW,VBA40,ACTIVE,Illum quibusdam molestiae doloremque omnis odit.,,2013-06-12,45,2013-07-27,2013-11-08,RO77,C,,,RO77,2013-06-12,RO77,2013-11-08,,,,,,,,
2117094D7,2117094,VSR,VBA01,ACTIVE,Illum quibusdam molestiae doloremque omnis odit.,,2013-06-25,30,2013-07-25,2013-07-08,RO77,C,,,RO77,2013-06-25,RO77,2013-07-08,,,,,,,,
2117094D8,2117094,SSOCDEV,VBA01,ACTIVE,Illum quibusdam molestiae doloremque omnis odit.,,2013-07-08,30,2013-08-07,2013-12-27,RO77,C,,,RO77,2013-07-08,RO77,2013-12-27,,,,,,,,
2117094D9,2117094,BVATB,VBA15,ACTIVE,Illum quibusdam molestiae doloremque omnis odit.,,2013-07-26,380,2014-08-10,2014-07-10,RO77,C,,,RO77,2013-07-26,RO77,2014-07-10,,,,,,,,
2118713D1,2118713,JDAHL,VBA35,ACTIVE,Itaque voluptatum rerum ut sunt nobis deserunt qui laudantium.,In id blanditiis quia suscipit autem voluptatem dolorum illo.,2009-07-17,60,2009-09-15,2009-10-21,RO22,C,,,RO22,2009-07-17,RO22,2009-10-21,,,,,,,,
2118713D2,2118713,TC,VBA17,ACTIVE,Itaque voluptatum rerum ut sunt nobis deserunt qui laudantium.,In id blanditiis quia suscipit autem voluptatem dolorum illo.,2011-03-28,60,2011-05-27,2011-03-28,RO22,C,,,RO22,2011-03-28,RO22,2011-03-28,,,,,,,,
2118713D3,2118713,MF,VBA07,ACTIVE,Itaque voluptatum rerum ut sunt nobis deserunt qui laudantium.,In id blanditiis quia suscipit autem voluptatem dolorum illo.,2016-02-03,15,2016-02-18,2016-02-17,RO22,C,,,RO22,2016-02-03,RO22,2016-02-17,,,,,,,,
2129162D1,2129162,11-9,VBA01,ACTIVE,Eius inventore debitis amet aut autem voluptatum explicabo.,Illo officia et ipsam eaque ducimus quia aut voluptatum.,2015-07-15,30,2015-08-14,2015-11-19,RO62,C,,,RO62,2015-07-22,RO62,2015-11-19,,,,,,,,
2129162D10,2129162,11-9-HRG-3,VBA15,ACTIVE,Eius inventore debitis amet aut autem voluptatum explicabo.,Illo officia et ipsam eaque ducimus quia aut voluptatum.,2017-08-15,30,2017-09-14,2017-09-09,RO62,C,,,RO62,2017-08-15,RO62,2017-09-09,,,,,,,,
2129162D11,2129162,11-9-HRG-3,VBA15,ACTIVE,Eius inventore debitis amet aut autem voluptatum explicabo.,Illo officia et ipsam eaque ducimus quia aut voluptatum.,2017-09-09,30,2017-10-09,2017-09-21,RO62,C,,,RO62,2017-09-09,RO62,2017-09-21,,,,,,,,
2129162D12,2129162,11-9,VBA07,ACTIVE,Eius inventore debitis amet aut autem voluptatum explicabo.,Illo officia et ipsam eaque ducimus quia aut voluptatum.,2017-09-28,21,2017-10-19,2017-10-16,RO62,C,,,RO62,2017-09-28,RO62,2017-10-16,,,,,,,,
2129162D13,2129162,59,B,ACTIVE,Eius inventore debitis amet aut autem voluptatum explicabo.,Illo officia et ipsam eaque ducimus quia aut voluptatum.,2017-10-17,30,2017-11-16,,,P,,,SBARTELL,2017-10-17,,,,,,,,,,
2129162D2,2129162,14-NOD,VBA17,ACTIVE,Eius inventore debitis amet aut autem voluptatum explicabo.,Illo officia et ipsam eaque ducimus quia aut voluptatum.,2015-09-30,30,2015-10-30,2015-11-19,RO62,C,,,RO62,2015-09-30,RO62,2015-11-19,,,,,,,,
2129162D3,2129162,11-9-DRO-3,VBA43,ACTIVE,Eius inventore debitis amet aut autem voluptatum explicabo.,Illo officia et ipsam eaque ducimus quia aut voluptatum.,2015-11-19,90,2016-02-17,2016-05-10,RO62,C,,,RO62,2015-11-19,RO62,2016-05-10,,,,,,,,
2129162D4,2129162,11-9-DRO-3,VBA43,ACTIVE,Eius inventore debitis amet aut autem voluptatum explicabo.,Illo officia et ipsam eaque ducimus quia aut voluptatum.,2016-05-10,90,2016-08-08,2016-08-27,RO62,C,,,RO62,2016-05-10,RO62,2016-08-27,,,,,,,,
2129162D5,2129162,11-9-DRO-3,VBA43,ACTIVE,Eius inventore debitis amet aut autem voluptatum explicabo.,Illo officia et ipsam eaque ducimus quia aut voluptatum.,2016-08-27,90,2016-11-25,2016-11-30,RO62,C,,,RO62,2016-08-27,RO62,2016-11-30,,,,,,,,
2129162D6,2129162,11-9-DRO-3,VBA43,ACTIVE,Eius inventore debitis amet aut autem voluptatum explicabo.,Illo officia et ipsam eaque ducimus quia aut voluptatum.,2016-11-30,90,2017-02-28,2017-03-23,RO62,C,,,RO62,2016-11-30,RO62,2017-03-23,,,,,,,,
2129162D7,2129162,11-9-DRO-3,VBA43,ACTIVE,Eius inventore debitis amet aut autem voluptatum explicabo.,Illo officia et ipsam eaque ducimus quia aut voluptatum.,2017-03-23,30,2017-04-22,2017-05-24,RO62,C,,,RO62,2017-03-23,RO62,2017-05-24,,,,,,,,
2129162D8,2129162,11-9-DRO -3,VBA43,ACTIVE,Eius inventore debitis amet aut autem voluptatum explicabo.,Illo officia et ipsam eaque ducimus quia aut voluptatum.,2017-05-24,30,2017-06-23,2017-06-26,RO62,C,,,RO62,2017-05-24,RO62,2017-06-26,,,,,,,,
2129162D9,2129162,11-9-HRG-3,VBA15,ACTIVE,Eius inventore debitis amet aut autem voluptatum explicabo.,Illo officia et ipsam eaque ducimus quia aut voluptatum.,2017-06-26,30,2017-07-26,2017-08-15,RO62,C,,,RO62,2017-06-26,RO62,2017-08-15,,,,,,,,
2144437D1,2144437,216ELC,VBA35,ACTIVE,Tempore omnis ullam sunt.,Rerum est ut et modi alias.,2009-09-02,60,2009-11-01,2009-09-02,RO44,C,,,RO44,2009-09-02,,,,,,,,,,
2144437D2,2144437,216SOC,VBA17,ACTIVE,Tempore omnis ullam sunt.,Rerum est ut et modi alias.,2009-09-21,30,2009-10-21,2009-09-21,RO44,C,,,RO44,2009-09-21,,,,,,,,,,
2144437D3,2144437,DRO,VBA30,ACTIVE,Tempore omnis ullam sunt.,Rerum est ut et modi alias.,2011-04-19,60,2011-06-18,2012-03-27,RO44,C,,,RO44,2011-04-19,RO44,2012-03-27,,,,,,,,
2144437D4,2144437,216,VBA01,ACTIVE,Tempore omnis ullam sunt.,Rerum est ut et modi alias.,2012-03-27,30,2012-04-26,2012-11-21,RO44,C,,,RO44,2012-03-27,RO44,2012-11-21,,,,,,,,
2144437D5,2144437,216NOD,VBA43,ACTIVE,Tempore omnis ullam sunt.,Rerum est ut et modi alias.,2013-06-01,90,2013-08-30,2013-10-22,RO44,C,,,RO44,2012-11-21,RO44,2013-10-22,,,,,,,,
2144437D6,2144437,RO44,VBA34,ACTIVE,Tempore omnis ullam sunt.,Rerum est ut et modi alias.,2015-11-18,60,2016-01-17,2016-01-19,RO44,C,,,,,RO44,2016-01-19,,,,,,,,
2144437D7,2144437,216DAV,VBA07,ACTIVE,Tempore omnis ullam sunt.,Rerum est ut et modi alias.,2016-01-19,10,2016-01-29,2016-01-29,RO44,C,,,RO44,2016-01-19,RO44,2016-03-15,,,,,,,,
2161819D1,2161819,AP,VBA35,ACTIVE,Ea repellendus et ducimus a.,,2009-10-07,60,2009-12-06,2009-12-11,RO22,C,,,RO22,2009-10-07,RO22,2009-12-11,,,,,,,,
2161819D2,2161819,VS,VBA40,ACTIVE,Ea repellendus et ducimus a.,,2011-07-26,30,2011-08-25,2011-07-26,RO22,C,,,RO22,2011-07-26,,,,,,,,,,
2161819D3,2161819,CAU,VBA07,ACTIVE,Ea repellendus et ducimus a.,,2016-01-29,10,2016-02-08,2016-02-08,RO22,C,,,RO22,2016-01-29,RO22,2016-02-08,,,,,,,,
2161819D4,2161819,59,B,ACTIVE,Ea repellendus et ducimus a.,,2017-09-05,30,2017-10-05,,,P,,,SBARTELL,2017-09-05,,,,,,,,,,
2177060D1,2177060,RVSR,VBA35,ACTIVE,Quaerat maiores magni sapiente consectetur facilis fuga.,,2009-11-02,731,2011-11-03,2011-04-25,RO28,C,,,RO28,2009-11-05,RO28,2011-04-25,,,,,,,,
2177060D2,2177060,A1BKD,VBA31,ACTIVE,Quaerat maiores magni sapiente consectetur facilis fuga.,,2010-03-30,180,2010-09-26,2010-10-28,RO28,C,,,RO28,2010-03-30,RO28,2010-10-28,,,,,,,,
2177060D3,2177060,DRO,VBA40,ACTIVE,Quaerat maiores magni sapiente consectetur facilis fuga.,,2011-05-12,700,2013-04-11,2015-09-04,RO28,C,,,RO28,2011-05-26,RO28,2015-09-04,,,,,,,,
2177060D4,2177060,DRO,VBA01,ACTIVE,Quaerat maiores magni sapiente consectetur facilis fuga.,,2015-09-04,30,2015-10-04,2015-10-21,RO28,C,,,RO28,2015-09-04,RO28,2015-11-23,,,,,,,,
2177060D5,2177060,DRO-RTR,VBA30,ACTIVE,Quaerat maiores magni sapiente consectetur facilis fuga.,,2016-05-03,10,2016-05-13,2016-05-26,RO28,C,,,RO28,2015-11-23,RO28,2016-05-26,,,,,,,,
2177060D6,2177060,SSOC,VBA08,ACTIVE,Quaerat maiores magni sapiente consectetur facilis fuga.,,2016-05-26,30,2016-06-25,2016-07-11,RO28,C,,,RO28,2016-05-26,RO28,2016-07-11,,,,,,,,
2177060D7,2177060,WIP,VBA30,ACTIVE,Quaerat maiores magni sapiente consectetur facilis fuga.,,2016-07-13,30,2016-08-12,2016-07-13,RO28,C,,,RO28,2016-07-13,RO28,2016-07-13,,,,,,,,
2177060D8,2177060,ST PAUL,VBA15,ACTIVE,Quaerat maiores magni sapiente consectetur facilis fuga.,,2016-08-17,180,2017-02-13,,RO28,P,,,RO28,2016-08-17,RO28,2016-08-17,,,,,,,,
2214968D1,2214968,ROGER WILLS,VBA31,ACTIVE,Dolorem ea et odio in vel.,Non velit dolorem temporibus cumque aliquam ratione nesciunt in.,2010-01-27,30,2010-02-26,2010-01-27,RO13,C,,,RO13,2010-01-27,,,,,,,,,,
2214968D2,2214968,ROGER WILLS,VBA35,ACTIVE,Dolorem ea et odio in vel.,Non velit dolorem temporibus cumque aliquam ratione nesciunt in.,2010-01-27,60,2010-03-28,2010-06-25,RO13,C,,,RO13,2010-01-27,RO13,2010-06-25,,,,,,,,
2214968D3,2214968,APPEALS/ARR,VBA40,ACTIVE,Dolorem ea et odio in vel.,Non velit dolorem temporibus cumque aliquam ratione nesciunt in.,2012-10-10,30,2012-11-09,2014-04-30,RO13,C,,,RO13,2012-10-10,SBARTELL,2014-05-01,,,,,,,,
2214968D4,2214968,RO13,VBA34,ACTIVE,Dolorem ea et odio in vel.,Non velit dolorem temporibus cumque aliquam ratione nesciunt in.,2016-03-14,60,2016-05-13,2016-07-25,RO13,C,,,,,RO13,2016-07-25,,,,,,,,
2214968D5,2214968,APPEALS,VBA29,ACTIVE,Dolorem ea et odio in vel.,Non velit dolorem temporibus cumque aliquam ratione nesciunt in.,2016-08-11,180,2017-02-07,2016-08-11,RO13,C,,,RO13,2016-08-11,RO13,2016-08-11,,,,,,,,
2214968D6,2214968,EBECHTELA,B1,ACTIVE,Dolorem ea et odio in vel.,Non velit dolorem temporibus cumque aliquam ratione nesciunt in.,2017-04-02,15,2017-04-21,2017-04-21,EBECHTELA,C,,,EBECHTELA,2017-04-02,KRIPPIN,2017-04-21,,,,,,,,
2214968D7,2214968,KRIPPIN,B,ACTIVE,Dolorem ea et odio in vel.,Non velit dolorem temporibus cumque aliquam ratione nesciunt in.,2017-04-21,100,2017-09-08,2017-09-19,KRIPPIN,C,,,KRIPPIN,2017-04-21,MHYATT1,2017-09-15,,,,,,,,
2220497D1,2220497,APPEALS/CSH,VBA31,ACTIVE,Incidunt dolores eius dolor enim et quis deserunt.,,2010-02-05,30,2010-03-07,2010-02-05,RO13,C,,,RO13,2010-02-05,,,,,,,,,,
2220497D10,2220497,PIETTE,VBA08,ACTIVE,Incidunt dolores eius dolor enim et quis deserunt.,,2017-02-16,30,2017-03-18,2017-03-20,RO04,C,,,RO04,2017-02-16,RO04,2017-03-20,,,,,,,,
2220497D11,2220497,59,B,ACTIVE,Incidunt dolores eius dolor enim et quis deserunt.,,2017-09-26,30,2017-10-26,,,P,,,SBARTELL,2017-09-26,,,,,,,,,,
2220497D2,2220497,APPEALS/CSH,VBA35,ACTIVE,Incidunt dolores eius dolor enim et quis deserunt.,,2010-02-05,60,2010-04-06,2010-06-26,RO13,C,,,RO13,2010-02-05,RO13,2010-06-26,,,,,,,,
2220497D3,2220497,APPEALS/ARR,VBA30,ACTIVE,Incidunt dolores eius dolor enim et quis deserunt.,,2011-03-10,30,2011-04-09,2011-03-10,RO13,C,,,RO13,2011-03-10,,,,,,,,,,
2220497D4,2220497,TWARD,VBA17,ACTIVE,Incidunt dolores eius dolor enim et quis deserunt.,,2011-05-20,60,2011-07-19,2011-05-24,RO13,C,,,RO13,2011-05-20,RO13,2011-05-24,,,,,,,,
2220497D5,2220497,APPEALS/CSH,VBA30,ACTIVE,Incidunt dolores eius dolor enim et quis deserunt.,,2011-05-24,30,2011-06-23,2011-05-24,RO13,C,,,RO13,2011-05-24,RO13,2011-05-24,,,,,,,,
2220497D6,2220497,APPEALS/CSH,VBA14,ACTIVE,Incidunt dolores eius dolor enim et quis deserunt.,,2011-07-11,90,2011-10-09,2011-07-11,RO13,C,,,RO13,2011-07-11,RO13,2011-07-11,,,,,,,,
2220497D7,2220497,TLC,VBA01,ACTIVE,Incidunt dolores eius dolor enim et quis deserunt.,,2014-04-14,60,2014-06-13,2016-08-27,RO13,C,,,RO13,2014-04-14,RO13,2016-08-27,,,,,,,,
2220497D8,2220497,APPEALS,VBA17,ACTIVE,Incidunt dolores eius dolor enim et quis deserunt.,,2016-08-27,30,2016-09-26,2016-10-03,RO13,C,,,RO13,2016-08-27,RO13,2016-10-03,,,,,,,,
2220497D9,2220497,D. BROWN,VBA17,ACTIVE,Incidunt dolores eius dolor enim et quis deserunt.,,2016-10-03,30,2016-11-02,2016-12-10,RO13,C,,,RO13,2016-10-03,RO13,2016-12-10,,,,,,,,
2226048D1,2226048,215B,VBA35,ACTIVE,Culpa saepe qui dolor tenetur velit tempora.,Ut blanditiis rerum numquam aut consequuntur accusantium.,2010-02-18,60,2010-04-19,2010-05-13,RO49,C,,,RO49,2010-02-18,RO43,2010-05-13,,,,,,,,
2226048D2,2226048,AMC,VBA30,ACTIVE,Culpa saepe qui dolor tenetur velit tempora.,Ut blanditiis rerum numquam aut consequuntur accusantium.,2014-02-06,45,2014-03-23,2014-04-04,RO43,C,,,RO43,2014-02-06,RO43,2014-04-04,,,,,,,,
2226048D3,2226048,RO43,VBA34,ACTIVE,Culpa saepe qui dolor tenetur velit tempora.,Ut blanditiis rerum numquam aut consequuntur accusantium.,2014-06-10,60,2014-08-09,2014-06-10,RO43,C,,,,,RO43,2014-06-10,,,,,,,,
2226048D4,2226048,DAV,VBA07,ACTIVE,Culpa saepe qui dolor tenetur velit tempora.,Ut blanditiis rerum numquam aut consequuntur accusantium.,2014-06-30,21,2014-07-21,2014-08-19,RO43,C,,,RO43,2014-06-30,RO43,2014-08-19,,,,,,,,
2226048D5,2226048,AWEHNER1,A,,Culpa saepe qui dolor tenetur velit tempora.,Ut blanditiis rerum numquam aut consequuntur accusantium.,2017-04-12,65,2017-06-16,2017-06-30,JWEHNER,P,,,JWEHNER,2017-04-12,,,,,,,,,,
2231180D1,2231180,215B,VBA35,ACTIVE,Assumenda odit doloremque quasi.,Mollitia sint numquam perferendis architecto tempora expedita.,2010-02-26,60,2010-04-27,2010-04-26,RO49,C,,,RO49,2010-02-26,RO49,2010-04-26,,,,,,,,
2231180D10,2231180,PRE,VBA30,ACTIVE,Assumenda odit doloremque quasi.,Mollitia sint numquam perferendis architecto tempora expedita.,2011-04-11,65,2011-06-15,2011-08-25,RO49,C,,,RO49,2011-04-11,RO49,2011-08-25,,,,,,,,
2231180D11,2231180,215B,VBA30,ACTIVE,Assumenda odit doloremque quasi.,Mollitia sint numquam perferendis architecto tempora expedita.,2011-12-23,60,2012-02-21,2012-01-28,RO49,C,,,RO49,2011-08-25,RO49,2012-01-28,,,,,,,,
2231180D12,2231180,215B,VBA30,ACTIVE,Assumenda odit doloremque quasi.,Mollitia sint numquam perferendis architecto tempora expedita.,2012-01-28,30,2012-02-27,2012-03-20,RO49,C,,,RO49,2012-01-28,RO49,2012-03-20,,,,,,,,
2231180D13,2231180,215B,VBA01,ACTIVE,Assumenda odit doloremque quasi.,Mollitia sint numquam perferendis architecto tempora expedita.,2012-01-31,30,2012-03-01,2012-03-20,RO49,C,,,RO49,2012-01-31,RO49,2012-03-20,,,,,,,,
2231180D14,2231180,215B,VBA30,ACTIVE,Assumenda odit doloremque quasi.,Mollitia sint numquam perferendis architecto tempora expedita.,2012-06-07,60,2012-08-06,2012-07-27,RO49,C,,,RO49,2012-03-20,RO49,2012-07-27,,,,,,,,
2231180D15,2231180,215B,VBA30,ACTIVE,Assumenda odit doloremque quasi.,Mollitia sint numquam perferendis architecto tempora expedita.,2012-07-06,30,2012-08-05,2012-07-27,RO49,C,,,RO49,2012-07-06,RO49,2012-07-27,,,,,,,,
2231180D16,2231180,215B,VBA08,ACTIVE,Assumenda odit doloremque quasi.,Mollitia sint numquam perferendis architecto tempora expedita.,2012-07-27,30,2012-08-26,2012-09-17,RO49,C,,,RO49,2012-07-27,RO49,2012-09-17,,,,,,,,
2231180D17,2231180,215B,VBA30,ACTIVE,Assumenda odit doloremque quasi.,Mollitia sint numquam perferendis architecto tempora expedita.,2012-09-10,60,2012-11-09,2013-01-03,RO49,C,,,RO49,2012-09-17,RO49,2013-01-03,,,,,,,,
2231180D18,2231180,215B,VBA30,ACTIVE,Assumenda odit doloremque quasi.,Mollitia sint numquam perferendis architecto tempora expedita.,2013-03-28,10,2013-04-07,2013-06-12,RO49,C,,,RO49,2013-03-28,RO49,2013-06-12,,,,,,,,
2231180D19,2231180,215B,VBA30,ACTIVE,Assumenda odit doloremque quasi.,Mollitia sint numquam perferendis architecto tempora expedita.,2013-12-04,60,2014-02-02,2014-03-31,RO49,C,,,RO49,2013-06-12,RO49,2014-03-31,,,,,,,,
2231180D2,2231180,215B,VBA17,ACTIVE,Assumenda odit doloremque quasi.,Mollitia sint numquam perferendis architecto tempora expedita.,2010-04-26,60,2010-06-25,2010-07-21,RO49,C,,,RO49,2010-04-26,RO49,2010-07-21,,,,,,,,
2231180D20,2231180,215B,VBA08,ACTIVE,Assumenda odit doloremque quasi.,Mollitia sint numquam perferendis architecto tempora expedita.,2014-03-31,30,2014-04-30,2014-05-14,RO49,C,,,RO49,2014-03-31,RO49,2014-05-14,,,,,,,,
2231180D21,2231180,215B,VBA30,ACTIVE,Assumenda odit doloremque quasi.,Mollitia sint numquam perferendis architecto tempora expedita.,2014-05-14,60,2014-07-13,2014-05-15,RO49,C,,,RO49,2014-05-14,RO49,2014-05-15,,,,,,,,
2231180D22,2231180,215B,VBA30,ACTIVE,Assumenda odit doloremque quasi.,Mollitia sint numquam perferendis architecto tempora expedita.,2015-06-29,60,2015-08-28,2015-11-16,RO49,C,,,RO49,2014-05-15,RO49,2015-11-16,,,,,,,,
