tasknum,tsktknm,tskstfas,tskactcd,tskclass,tskrqact,tskrspn,tskdassn,tskdtc,tskddue,tskdcls,tskstown,tskstat,tskownts,tskclstm,tskadusr,tskadtm,tskmdusr,tskmdtm,tsactive,tsspare1,tsspare2,tsspare3,tsread1,tsread,tskorder,tssys
2860911D5,2860911,JASON,VBA40,ACTIVE,Quis et in et officia est porro consequatur.,Quia quae unde officiis eum eveniet.,2014-04-16 00:00:00 UTC,90,2014-07-15 00:00:00 UTC,2014-05-29 00:00:00 UTC,RO83,C,,,RO83,2014-04-16 00:00:00 UTC,RO83,2014-05-29 00:00:00 UTC,,,,,,,,
2860911D6,2860911,CHELSEY,VBA08,ACTIVE,Quis et in et officia est porro consequatur.,Quia quae unde officiis eum eveniet.,2014-05-29 00:00:00 UTC,60,2014-07-28 00:00:00 UTC,2014-05-29 00:00:00 UTC,RO83,C,,,RO83,2014-05-29 00:00:00 UTC,RO83,2014-05-29 00:00:00 UTC,,,,,,,,
2860911D7,2860911,JASON,VBA30,ACTIVE,Quis et in et officia est porro consequatur.,Quia quae unde officiis eum eveniet.,2014-08-18 00:00:00 UTC,90,2014-11-16 00:00:00 UTC,2014-11-19 00:00:00 UTC,RO83,C,,,RO83,2014-08-18 00:00:00 UTC,RO83,2014-11-19 00:00:00 UTC,,,,,,,,
2860911D8,2860911,JASON (VVA),VBA30,ACTIVE,Quis et in et officia est porro consequatur.,Quia quae unde officiis eum eveniet.,2014-11-19 00:00:00 UTC,45,2015-01-03 00:00:00 UTC,2015-03-25 00:00:00 UTC,RO83,C,,,RO83,2014-11-19 00:00:00 UTC,RO83,2015-03-25 00:00:00 UTC,,,,,,,,
2860911D11,2860911,POA,VBA07,ACTIVE,Quis et in et officia est porro consequatur.,Quia quae unde officiis eum eveniet.,2015-03-28 00:00:00 UTC,8,2015-04-05 00:00:00 UTC,2015-04-06 00:00:00 UTC,RO44,C,,,RO44,2015-03-28 00:00:00 UTC,RO44,2015-04-06 00:00:00 UTC,,,,,,,,
2860911D10,2860911,NATALIE ,VBA15,ACTIVE,Quis et in et officia est porro consequatur.,Quia quae unde officiis eum eveniet.,2015-03-27 00:00:00 UTC,180,2015-09-23 00:00:00 UTC,2015-03-28 00:00:00 UTC,RO83,C,,,RO83,2015-03-27 00:00:00 UTC,RO44,2015-03-28 00:00:00 UTC,,,,,,,,
2860911D9,2860911,NATALIE,VBA30,ACTIVE,Quis et in et officia est porro consequatur.,Quia quae unde officiis eum eveniet.,2015-03-25 00:00:00 UTC,30,2015-04-24 00:00:00 UTC,2015-03-27 00:00:00 UTC,RO83,C,,,RO83,2015-03-25 00:00:00 UTC,RO83,2015-03-27 00:00:00 UTC,,,,,,,,
2860911D12,2860911,POA,VBA07,ACTIVE,Quis et in et officia est porro consequatur.,Quia quae unde officiis eum eveniet.,2015-04-06 00:00:00 UTC,120,2015-08-04 00:00:00 UTC,2015-05-09 00:00:00 UTC,RO44,C,,,RO44,2015-04-06 00:00:00 UTC,RO44,2015-05-09 00:00:00 UTC,,,,,,,,
2865144D1,2865144,VSR,VBA35,ACTIVE,Quo tempora beatae voluptatem non quia doloremque.,,2014-01-21 00:00:00 UTC,60,2014-03-22 00:00:00 UTC,2014-03-14 00:00:00 UTC,RO19,C,,,RO19,2014-01-21 00:00:00 UTC,RO19,2014-03-14 00:00:00 UTC,,,,,,,,
2865144D2,2865144,DRO,VBA17,ACTIVE,Quo tempora beatae voluptatem non quia doloremque.,,2014-03-14 00:00:00 UTC,60,2014-05-13 00:00:00 UTC,2014-03-14 00:00:00 UTC,RO19,C,,,RO19,2014-03-14 00:00:00 UTC,RO19,2014-03-14 00:00:00 UTC,,,,,,,,
2865144D4,2865144,DRO,VBA07,ACTIVE,Quo tempora beatae voluptatem non quia doloremque.,,2014-04-14 00:00:00 UTC,21,2014-05-05 00:00:00 UTC,2014-04-23 00:00:00 UTC,RO19,C,,,RO19,2014-04-10 00:00:00 UTC,RO19,2014-04-23 00:00:00 UTC,,,,,,,,
2865144D3,2865144,BVA,VBA15,ACTIVE,Quo tempora beatae voluptatem non quia doloremque.,,2015-09-29 00:00:00 UTC,10,2015-10-09 00:00:00 UTC,,RO19,P,,,RO19,2015-09-29 00:00:00 UTC,RO19,2017-12-01 00:00:00 UTC,,,,,,,,
2866470D1,2866470,FILES,VBA35,ACTIVE,Ut qui quis quae.,Aperiam fugit suscipit architecto et quo eos alias.,2014-01-23 00:00:00 UTC,100,2014-05-03 00:00:00 UTC,2014-05-10 00:00:00 UTC,RO18,C,,,RO18,2014-01-23 00:00:00 UTC,RO18,2014-05-10 00:00:00 UTC,,,,,,,,
2866470D2,2866470,WSOPC,VBA01,ACTIVE,Ut qui quis quae.,Aperiam fugit suscipit architecto et quo eos alias.,2014-05-10 00:00:00 UTC,30,2014-06-09 00:00:00 UTC,2014-06-02 00:00:00 UTC,RO18,C,,,RO18,2014-05-10 00:00:00 UTC,RO18,2014-06-02 00:00:00 UTC,,,,,,,,
2866470D3,2866470,VBMS,VBA06,ACTIVE,Ut qui quis quae.,Aperiam fugit suscipit architecto et quo eos alias.,2014-04-30 00:00:00 UTC,60,2014-06-29 00:00:00 UTC,2014-08-31 00:00:00 UTC,RO18,C,,,RO18,2014-06-17 00:00:00 UTC,SBARTELL,2014-09-01 08:41:34 UTC,,,,,,,,
2866470D4,2866470,RO18,VBA34,ACTIVE,Ut qui quis quae.,Aperiam fugit suscipit architecto et quo eos alias.,2014-10-22 00:00:00 UTC,60,2014-12-21 00:00:00 UTC,2014-11-20 00:00:00 UTC,RO18,C,,,,,RO17,2014-11-20 00:00:00 UTC,,,,,,,,
2866470D5,2866470,VBMS,VBA06,ACTIVE,Ut qui quis quae.,Aperiam fugit suscipit architecto et quo eos alias.,2016-05-28 00:00:00 UTC,60,2016-07-27 00:00:00 UTC,2016-09-20 00:00:00 UTC,RO18,C,,,RO18,2016-05-28 00:00:00 UTC,RO18,2016-09-20 00:00:00 UTC,,,,,,,,
2866470D7,2866470,VBMS,VBA15,ACTIVE,Ut qui quis quae.,Aperiam fugit suscipit architecto et quo eos alias.,2016-12-22 00:00:00 UTC,365,2017-12-22 00:00:00 UTC,,RO18,P,,,RO18,2016-12-22 00:00:00 UTC,RO18,2017-07-18 00:00:00 UTC,,,,,,,,
2866470D6,2866470,VBMS,VBA17,ACTIVE,Ut qui quis quae.,Aperiam fugit suscipit architecto et quo eos alias.,2016-09-20 00:00:00 UTC,300,2017-07-17 00:00:00 UTC,2017-07-18 00:00:00 UTC,RO18,C,,,RO18,2016-09-20 00:00:00 UTC,RO18,2017-07-18 00:00:00 UTC,,,,,,,,
2867636D1,2867636,VSR,VBA35,ACTIVE,Ullam rerum ea pariatur dolor nulla quo id dolores.,Corrupti placeat voluptatem cum id aperiam.,2014-01-27 00:00:00 UTC,60,2014-03-28 00:00:00 UTC,2014-04-02 00:00:00 UTC,RO81,C,,,RO81,2014-01-27 00:00:00 UTC,RO81,2014-04-02 00:00:00 UTC,,,,,,,,
2867636D2,2867636,DROZT,VBA43,ACTIVE,Ullam rerum ea pariatur dolor nulla quo id dolores.,Corrupti placeat voluptatem cum id aperiam.,2014-04-02 00:00:00 UTC,30,2014-05-02 00:00:00 UTC,2014-06-12 00:00:00 UTC,RO81,C,,,RO81,2014-04-02 00:00:00 UTC,RO81,2014-06-12 00:00:00 UTC,,,,,,,,
2867636D5,2867636,PMCSCR,VBA30,ACTIVE,Ullam rerum ea pariatur dolor nulla quo id dolores.,Corrupti placeat voluptatem cum id aperiam.,2015-06-24 00:00:00 UTC,30,2015-07-24 00:00:00 UTC,2015-06-30 00:00:00 UTC,RO81,C,,,RO81,2015-06-24 00:00:00 UTC,SBARTELL,2015-07-01 08:17:34 UTC,,,,,,,,
2867636D7,2867636,VSRSRO,VBA43,ACTIVE,Ullam rerum ea pariatur dolor nulla quo id dolores.,Corrupti placeat voluptatem cum id aperiam.,2015-10-07 00:00:00 UTC,1,2015-10-08 00:00:00 UTC,2015-10-08 00:00:00 UTC,RO81,C,,,RO81,2015-10-07 00:00:00 UTC,RO81,2015-10-08 00:00:00 UTC,,,,,,,,
2867636D3,2867636,RO81,VBA34,ACTIVE,Ullam rerum ea pariatur dolor nulla quo id dolores.,Corrupti placeat voluptatem cum id aperiam.,2015-06-23 00:00:00 UTC,60,2015-08-22 00:00:00 UTC,2015-06-23 00:00:00 UTC,RO81,C,,,,,RO81,2015-06-23 00:00:00 UTC,,,,,,,,
2867636D4,2867636,VSRSR,VBA43,ACTIVE,Ullam rerum ea pariatur dolor nulla quo id dolores.,Corrupti placeat voluptatem cum id aperiam.,2015-06-23 00:00:00 UTC,1,2015-06-24 00:00:00 UTC,2015-06-24 00:00:00 UTC,RO81,C,,,RO81,2015-06-23 00:00:00 UTC,RO81,2015-06-24 00:00:00 UTC,,,,,,,,
2867636D6,2867636,RO81,VBA34,ACTIVE,Ullam rerum ea pariatur dolor nulla quo id dolores.,Corrupti placeat voluptatem cum id aperiam.,2015-07-20 00:00:00 UTC,60,2015-09-18 00:00:00 UTC,2015-10-07 00:00:00 UTC,RO81,C,,,,,RO81,2015-10-07 00:00:00 UTC,,,,,,,,
2867636D8,2867636,BVA,VBA14,ACTIVE,Ullam rerum ea pariatur dolor nulla quo id dolores.,Corrupti placeat voluptatem cum id aperiam.,2017-12-05 00:00:00 UTC,90,2018-03-05 00:00:00 UTC,,RO19,P,,,RO19,2017-12-05 00:00:00 UTC,RO19,2017-12-05 00:00:00 UTC,,,,,,,,
2868344D1,2868344,216NOD,VBA31,ACTIVE,Est deleniti aut corrupti.,Itaque sit ut aliquam nemo quo voluptates repellendus.,2014-01-28 00:00:00 UTC,180,2014-07-27 00:00:00 UTC,2014-07-28 00:00:00 UTC,RO44,C,,,RO44,2014-01-28 00:00:00 UTC,RO44,2015-08-18 00:00:00 UTC,,,,,,,,
2868344D2,2868344,RO44,VBA34,ACTIVE,Est deleniti aut corrupti.,Itaque sit ut aliquam nemo quo voluptates repellendus.,2016-02-11 00:00:00 UTC,60,2016-04-11 00:00:00 UTC,2016-02-11 00:00:00 UTC,RO44,C,,,,,RO44,2016-02-11 00:00:00 UTC,,,,,,,,
2868344D3,2868344,216CERT,VBA40,ACTIVE,Est deleniti aut corrupti.,Itaque sit ut aliquam nemo quo voluptates repellendus.,2016-02-11 00:00:00 UTC,30,2016-03-12 00:00:00 UTC,2016-03-21 00:00:00 UTC,RO44,C,,,RO44,2016-02-11 00:00:00 UTC,RO44,2016-03-21 00:00:00 UTC,,,,,,,,
2868344D4,2868344,216CERT,VBA42,ACTIVE,Est deleniti aut corrupti.,Itaque sit ut aliquam nemo quo voluptates repellendus.,2016-03-21 00:00:00 UTC,280,2016-12-26 00:00:00 UTC,2016-12-23 00:00:00 UTC,RO44,C,,,RO44,2016-03-21 00:00:00 UTC,RO44,2016-12-23 00:00:00 UTC,,,,,,,,
2868344D5,2868344,216DEV,VBA07,ACTIVE,Est deleniti aut corrupti.,Itaque sit ut aliquam nemo quo voluptates repellendus.,2016-12-23 00:00:00 UTC,21,2017-01-13 00:00:00 UTC,2017-01-30 00:00:00 UTC,RO44,C,,,RO44,2016-12-23 00:00:00 UTC,RO44,2017-01-30 00:00:00 UTC,,,,,,,,
2868344D6,2868344,59,B,ACTIVE,Est deleniti aut corrupti.,Itaque sit ut aliquam nemo quo voluptates repellendus.,2017-08-22 00:00:00 UTC,30,2017-11-28 00:00:00 UTC,,,P,,,SBARTELL,2017-08-22 00:00:00 UTC,,,,,,,,,,
2868344D7,2868344,SRENNER,D,ACTIVE,Est deleniti aut corrupti.,Itaque sit ut aliquam nemo quo voluptates repellendus.,2017-10-04 00:00:00 UTC,90,2018-01-02 00:00:00 UTC,2017-10-17 00:00:00 UTC,MMOHR,C,,,MMOHR,2017-10-04 00:00:00 UTC,MMOHR,2017-10-17 00:00:00 UTC,,,,,,,,
2868344D8,2868344,59,B,ACTIVE,Est deleniti aut corrupti.,Itaque sit ut aliquam nemo quo voluptates repellendus.,2017-11-29 14:31:17 UTC,30,2017-12-29 19:31:17 UTC,,BVAPSORISIO,P,,,BVAPSORISIO,2017-11-29 14:31:17 UTC,,,,,,,,,,
2873731D1,2873731,VSR,VBA35,ACTIVE,Recusandae minima sint ullam quod ex aliquam veritatis.,,2014-02-06 00:00:00 UTC,60,2014-04-07 00:00:00 UTC,2014-03-06 00:00:00 UTC,RO81,C,,,RO81,2014-02-06 00:00:00 UTC,RO81,2014-03-06 00:00:00 UTC,,,,,,,,
2873731D2,2873731,DRO,VBA17,ACTIVE,Recusandae minima sint ullam quod ex aliquam veritatis.,,2014-03-06 00:00:00 UTC,60,2014-05-05 00:00:00 UTC,2015-01-27 00:00:00 UTC,RO81,C,,,RO81,2014-03-06 00:00:00 UTC,RO81,2015-01-27 00:00:00 UTC,,,,,,,,
2873731D3,2873731,PMC-081,VBA30,ACTIVE,Recusandae minima sint ullam quod ex aliquam veritatis.,,2014-12-11 00:00:00 UTC,30,2015-01-10 00:00:00 UTC,2015-01-27 00:00:00 UTC,RO19,C,,,RO19,2014-12-11 00:00:00 UTC,RO81,2015-01-27 00:00:00 UTC,,,,,,,,
2873731D4,2873731,RO81,VBA34,ACTIVE,Recusandae minima sint ullam quod ex aliquam veritatis.,,2015-11-02 00:00:00 UTC,60,2016-01-01 00:00:00 UTC,2015-11-13 00:00:00 UTC,RO81,C,,,,,RO81,2015-11-13 00:00:00 UTC,,,,,,,,
2873731D6,2873731,VARO 319,VBA15,ACTIVE,Recusandae minima sint ullam quod ex aliquam veritatis.,,2015-11-18 00:00:00 UTC,180,2016-05-16 00:00:00 UTC,,RO81,P,,,RO81,2015-11-18 00:00:00 UTC,RO81,2015-11-18 00:00:00 UTC,,,,,,,,
2873731D5,2873731,VSR,VBA40,ACTIVE,Recusandae minima sint ullam quod ex aliquam veritatis.,,2015-11-13 00:00:00 UTC,1,2015-11-14 00:00:00 UTC,2015-11-18 00:00:00 UTC,RO81,C,,,RO81,2015-11-13 00:00:00 UTC,RO81,2015-11-18 00:00:00 UTC,,,,,,,,
2879794D1,2879794,215C,VBA31,ACTIVE,Aut consequuntur assumenda dolores quibusdam.,,2015-02-25 00:00:00 UTC,180,2015-08-24 00:00:00 UTC,2015-08-31 00:00:00 UTC,RO49,C,,,RO49,2014-02-19 00:00:00 UTC,RO49,2015-08-31 00:00:00 UTC,,,,,,,,
2879794D3,2879794,215D,VBA30,ACTIVE,Aut consequuntur assumenda dolores quibusdam.,,2015-12-14 00:00:00 UTC,90,2016-03-13 00:00:00 UTC,2016-06-30 00:00:00 UTC,RO49,C,,,RO49,2015-09-22 00:00:00 UTC,RO49,2016-06-30 00:00:00 UTC,,,,,,,,
2879794D2,2879794,215D,VBA14,ACTIVE,Aut consequuntur assumenda dolores quibusdam.,,2015-12-14 00:00:00 UTC,90,2016-03-13 00:00:00 UTC,2016-06-30 00:00:00 UTC,RO49,C,,,RO49,2015-08-31 00:00:00 UTC,RO49,2016-06-30 00:00:00 UTC,,,,,,,,
2879794D4,2879794,MG,VBA14,ACTIVE,Aut consequuntur assumenda dolores quibusdam.,,2016-05-13 00:00:00 UTC,90,2016-08-11 00:00:00 UTC,2016-06-30 00:00:00 UTC,RO49,C,,,RO49,2016-05-13 00:00:00 UTC,RO49,2016-06-30 00:00:00 UTC,,,,,,,,
2879794D5,2879794,VAMC,VBA01,ACTIVE,Aut consequuntur assumenda dolores quibusdam.,,2016-06-30 00:00:00 UTC,30,2016-07-30 00:00:00 UTC,2016-09-30 00:00:00 UTC,RO49,C,,,RO49,2016-06-30 00:00:00 UTC,RO49,2016-09-30 00:00:00 UTC,,,,,,,,
2879794D6,2879794,215D,VBA40,ACTIVE,Aut consequuntur assumenda dolores quibusdam.,,2016-10-28 00:00:00 UTC,5,2016-11-02 00:00:00 UTC,2016-10-28 00:00:00 UTC,RO49,C,,,RO49,2016-10-28 00:00:00 UTC,RO49,2016-10-28 00:00:00 UTC,,,,,,,,
2879794D7,2879794,215D,VBA16,ACTIVE,Aut consequuntur assumenda dolores quibusdam.,,2016-10-28 00:00:00 UTC,30,2016-11-27 00:00:00 UTC,2016-10-28 00:00:00 UTC,RO49,C,,,RO49,2016-10-28 00:00:00 UTC,RO49,2016-10-28 00:00:00 UTC,,,,,,,,
2879794D8,2879794,215D,VBA15,ACTIVE,Aut consequuntur assumenda dolores quibusdam.,,2016-10-28 00:00:00 UTC,180,2017-04-26 00:00:00 UTC,2017-05-06 00:00:00 UTC,RO49,C,,,RO49,2016-10-28 00:00:00 UTC,RO49,2017-05-06 00:00:00 UTC,,,,,,,,
2879794D10,2879794,215D,VBA30,ACTIVE,Aut consequuntur assumenda dolores quibusdam.,,2017-05-05 00:00:00 UTC,180,2017-11-01 00:00:00 UTC,2017-05-06 00:00:00 UTC,RO49,C,,,RO49,2017-05-05 00:00:00 UTC,RO49,2017-05-06 00:00:00 UTC,,,,,,,,
2879794D9,2879794,DAV,VBA07,ACTIVE,Aut consequuntur assumenda dolores quibusdam.,,2017-01-26 00:00:00 UTC,21,2017-02-16 00:00:00 UTC,2017-05-05 00:00:00 UTC,RO49,C,,,RO49,2017-01-26 00:00:00 UTC,RO49,2017-05-05 00:00:00 UTC,,,,,,,,
2879794D13,2879794,59,B,ACTIVE,Aut consequuntur assumenda dolores quibusdam.,,2017-10-13 14:17:48 UTC,30,2017-11-12 19:17:48 UTC,,BVAPSORISIO,P,,,BVAPSORISIO,2017-10-13 14:17:48 UTC,,,,,,,,,,
2879794D11,2879794,59,B,ACTIVE,Aut consequuntur assumenda dolores quibusdam.,,2017-08-22 00:00:00 UTC,30,2017-09-21 00:00:00 UTC,,,P,,,SBARTELL,2017-08-22 00:00:00 UTC,,,,,,,,,,
2879794D13,2879794,25,A,ACTIVE,Aut consequuntur assumenda dolores quibusdam.,,2017-10-13 14:07:16 UTC,35,2017-11-17 19:07:16 UTC,2017-11-21 00:00:00 UTC,BVAPSORISIO,P,,,BVAPSORISIO,2017-10-13 14:07:16 UTC,,,,,,,,,,
2889036D1,2889036,216ELC,VBA35,ACTIVE,Omnis earum quaerat consequatur recusandae facere.,,2014-03-05 00:00:00 UTC,60,2014-05-04 00:00:00 UTC,2014-05-07 00:00:00 UTC,RO44,C,,,RO44,2014-03-05 00:00:00 UTC,RO44,2014-05-07 00:00:00 UTC,,,,,,,,
2889036D2,2889036,216SOC,VBA42,ACTIVE,Omnis earum quaerat consequatur recusandae facere.,,2014-05-07 00:00:00 UTC,180,2014-11-03 00:00:00 UTC,2014-08-25 00:00:00 UTC,RO44,C,,,RO44,2014-05-07 00:00:00 UTC,RO44,2014-08-25 00:00:00 UTC,,,,,,,,
2889036D3,2889036,216CERT,VBA40,ACTIVE,Omnis earum quaerat consequatur recusandae facere.,,2014-12-29 00:00:00 UTC,205,2015-07-22 00:00:00 UTC,2015-07-15 00:00:00 UTC,RO44,C,,,RO44,2014-09-26 00:00:00 UTC,RO44,2015-07-15 00:00:00 UTC,,,,,,,,
2889036D5,2889036,216DAV,VBA07,ACTIVE,Omnis earum quaerat consequatur recusandae facere.,,2015-07-27 00:00:00 UTC,7,2015-08-03 00:00:00 UTC,2015-08-03 00:00:00 UTC,RO44,C,,,RO44,2015-07-27 00:00:00 UTC,RO44,2015-08-05 00:00:00 UTC,,,,,,,,
2889036D6,2889036,VIDEO,VBA15,ACTIVE,Omnis earum quaerat consequatur recusandae facere.,,2015-08-03 00:00:00 UTC,180,2016-01-30 00:00:00 UTC,2016-02-01 00:00:00 UTC,RO44,C,,,RO44,2015-08-03 00:00:00 UTC,RO44,2016-02-01 00:00:00 UTC,,,,,,,,
2889036D4,2889036,216DAV,VBA07,ACTIVE,Omnis earum quaerat consequatur recusandae facere.,,2015-07-15 00:00:00 UTC,12,2015-07-27 00:00:00 UTC,2015-07-27 00:00:00 UTC,RO44,C,,,RO44,2015-07-15 00:00:00 UTC,RO44,2015-07-27 00:00:00 UTC,,,,,,,,
2889036D7,2889036,59,B,ACTIVE,Omnis earum quaerat consequatur recusandae facere.,,2017-08-22 00:00:00 UTC,30,2017-12-16 00:00:00 UTC,,,P,,,SBARTELL,2017-08-22 00:00:00 UTC,,,,,,,,,,
2889036D8,2889036,SRENNER,D,ACTIVE,Omnis earum quaerat consequatur recusandae facere.,,2017-10-04 00:00:00 UTC,90,2018-01-02 00:00:00 UTC,,MMOHR,P,,,MMOHR,2017-10-04 00:00:00 UTC,MMOHR,2017-10-24 00:00:00 UTC,,,,,,,,
2889036D9,2889036,JWEHNER,OTH,ACTIVE,Omnis earum quaerat consequatur recusandae facere.,,2017-12-01 00:00:00 UTC,15,2017-12-16 00:00:00 UTC,,JWEHNER,P,,,JWEHNER,2017-12-01 00:00:00 UTC,,,,,,,,,,
2889676D1,2889676,216ELC,VBA35,ACTIVE,Qui doloremque unde ratione.,,2014-03-05 00:00:00 UTC,60,2014-05-04 00:00:00 UTC,2014-05-16 00:00:00 UTC,RO44,C,,,RO44,2014-03-05 00:00:00 UTC,RO44,2014-05-16 00:00:00 UTC,,,,,,,,
2889676D2,2889676,216SOC,VBA42,ACTIVE,Qui doloremque unde ratione.,,2014-05-16 00:00:00 UTC,240,2015-01-11 00:00:00 UTC,2015-01-30 00:00:00 UTC,RO44,C,,,RO44,2014-05-16 00:00:00 UTC,RO44,2015-01-30 00:00:00 UTC,,,,,,,,
2889676D3,2889676,216,VBA01,ACTIVE,Qui doloremque unde ratione.,,2015-01-30 00:00:00 UTC,120,2015-05-30 00:00:00 UTC,2015-04-13 00:00:00 UTC,RO44,C,,,RO44,2015-01-30 00:00:00 UTC,RO44,2015-04-13 00:00:00 UTC,,,,,,,,
2889676D5,2889676,216SSOC,VBA42,ACTIVE,Qui doloremque unde ratione.,,2016-01-04 00:00:00 UTC,90,2016-04-03 00:00:00 UTC,2016-02-12 00:00:00 UTC,RO44,C,,,RO44,2015-09-16 00:00:00 UTC,RO44,2016-02-12 00:00:00 UTC,,,,,,,,
2889676D4,2889676,216 CERT,VBA40,ACTIVE,Qui doloremque unde ratione.,,2015-06-15 00:00:00 UTC,90,2015-09-13 00:00:00 UTC,2015-09-16 00:00:00 UTC,RO44,C,,,RO44,2015-06-15 00:00:00 UTC,RO44,2015-09-16 00:00:00 UTC,,,,,,,,
2889676D6,2889676,216DEV,VBA05,ACTIVE,Qui doloremque unde ratione.,,2016-02-22 00:00:00 UTC,30,2016-03-23 00:00:00 UTC,2016-04-08 00:00:00 UTC,RO44,C,,,RO44,2016-02-12 00:00:00 UTC,RO44,2016-04-08 00:00:00 UTC,,,,,,,,
2889676D7,2889676,216DAV,VBA07,ACTIVE,Qui doloremque unde ratione.,,2016-04-08 00:00:00 UTC,15,2016-04-23 00:00:00 UTC,2016-04-21 00:00:00 UTC,RO44,C,,,RO44,2016-04-08 00:00:00 UTC,RO44,2016-04-21 00:00:00 UTC,,,,,,,,
2889676D8,2889676,59,B,ACTIVE,Qui doloremque unde ratione.,,2017-08-22 00:00:00 UTC,30,2017-11-28 00:00:00 UTC,,,P,,,SBARTELL,2017-08-22 00:00:00 UTC,,,,,,,,,,
2889676D9,2889676,SRENNER,D,ACTIVE,Qui doloremque unde ratione.,,2017-10-04 00:00:00 UTC,90,2018-01-02 00:00:00 UTC,2017-10-17 00:00:00 UTC,MMOHR,C,,,MMOHR,2017-10-04 00:00:00 UTC,MMOHR,2017-10-17 00:00:00 UTC,,,,,,,,
2889676D11,2889676,59,B,ACTIVE,Qui doloremque unde ratione.,,2017-11-29 13:12:12 UTC,30,2017-12-29 18:12:12 UTC,,BVAPSORISIO,P,,,BVAPSORISIO,2017-11-29 13:12:12 UTC,,,,,,,,,,
2889676D10,2889676,25,A,ACTIVE,Qui doloremque unde ratione.,,2017-11-29 13:12:11 UTC,65,2018-02-02 18:12:11 UTC,,BVAPSORISIO,P,,,BVAPSORISIO,2017-11-29 13:12:11 UTC,,,,,,,,,,
2903521D1,2903521,APPEALS,VBA35,ACTIVE,Fugiat repudiandae aperiam consequatur.,,2014-04-01 00:00:00 UTC,60,2014-05-31 00:00:00 UTC,2014-04-01 00:00:00 UTC,RO14,C,,,RO14,2014-04-01 00:00:00 UTC,RO14,2014-04-01 00:00:00 UTC,,,,,,,,
2903521D2,2903521,SPREFILES/60,VBA35,ACTIVE,Fugiat repudiandae aperiam consequatur.,,2014-04-01 00:00:00 UTC,365,2015-04-01 00:00:00 UTC,2014-04-15 00:00:00 UTC,RO14,C,,,RO14,2014-04-01 00:00:00 UTC,RO14,2014-04-15 00:00:00 UTC,,,,,,,,
2903521D3,2903521,60,VBA35,ACTIVE,Fugiat repudiandae aperiam consequatur.,,2014-04-02 00:00:00 UTC,60,2014-06-01 00:00:00 UTC,2014-06-13 00:00:00 UTC,RO14,C,,,RO14,2014-04-15 00:00:00 UTC,RO14,2014-06-13 00:00:00 UTC,,,,,,,,
2903521D4,2903521,APEXP,VBA43,ACTIVE,Fugiat repudiandae aperiam consequatur.,,2014-06-13 00:00:00 UTC,60,2014-08-12 00:00:00 UTC,2014-07-08 00:00:00 UTC,RO14,C,,,RO14,2014-06-13 00:00:00 UTC,RO14,2014-07-08 00:00:00 UTC,,,,,,,,
2903521D5,2903521,VSR/FILES,VBA40,ACTIVE,Fugiat repudiandae aperiam consequatur.,,2014-08-20 00:00:00 UTC,30,2014-09-19 00:00:00 UTC,2014-08-29 00:00:00 UTC,RO14,C,,,RO14,2014-08-20 00:00:00 UTC,RO14,2014-08-29 00:00:00 UTC,,,,,,,,
2903521D6,2903521,FILES/F9,VBA40,ACTIVE,Fugiat repudiandae aperiam consequatur.,,2014-08-29 00:00:00 UTC,365,2015-08-29 00:00:00 UTC,2017-03-16 00:00:00 UTC,RO14,C,,,RO14,2014-08-29 00:00:00 UTC,RO14,2017-03-16 00:00:00 UTC,,,,,,,,
2903521D9,2903521,VBMS   DAV,VBA07,ACTIVE,Fugiat repudiandae aperiam consequatur.,,2017-04-21 00:00:00 UTC,14,2017-05-05 00:00:00 UTC,2017-05-02 00:00:00 UTC,RO14,C,,,RO14,2017-04-21 00:00:00 UTC,RO14,2017-05-02 00:00:00 UTC,,,,,,,,
2903521D7,2903521,VBMS,VBA01,ACTIVE,Fugiat repudiandae aperiam consequatur.,,2017-03-16 00:00:00 UTC,30,2017-04-15 00:00:00 UTC,2017-04-18 00:00:00 UTC,RO14,C,,,RO14,2017-03-16 00:00:00 UTC,RO14,2017-04-18 00:00:00 UTC,,,,,,,,
2903521D8,2903521,VBMS,VBA43,ACTIVE,Fugiat repudiandae aperiam consequatur.,,2017-04-18 00:00:00 UTC,30,2017-05-18 00:00:00 UTC,2017-04-21 00:00:00 UTC,RO14,C,,,RO14,2017-04-18 00:00:00 UTC,RO14,2017-04-21 00:00:00 UTC,,,,,,,,
2903521D11,2903521,KGOTTLIEB,D,ACTIVE,Fugiat repudiandae aperiam consequatur.,,2017-08-24 00:00:00 UTC,60,2017-10-23 00:00:00 UTC,,KGOTTLIEB,P,,,KGOTTLIEB,2017-08-24 00:00:00 UTC,,,,,,,,,,
2903521D10,2903521,KGOTTLIEB,A,ACTIVE,Fugiat repudiandae aperiam consequatur.,,2017-08-08 00:00:00 UTC,15,2017-08-23 00:00:00 UTC,2017-08-24 00:00:00 UTC,KGOTTLIEB,C,,,KGOTTLIEB,2017-08-08 00:00:00 UTC,KGOTTLIEB,2017-08-24 00:00:00 UTC,,,,,,,,
2940946D1,2940946,DCSC1/355,VBA31,ACTIVE,Ab consequuntur reiciendis esse laborum occaecati voluptatem consectetur.,Explicabo debitis dolorem repellendus amet voluptatem.,2014-06-13 00:00:00 UTC,30,2014-07-13 00:00:00 UTC,2015-01-26 00:00:00 UTC,RO55,C,,,RO55,2014-06-13 00:00:00 UTC,RO55,2015-01-26 00:00:00 UTC,,,,,,,,
